Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Return
2023-11-30,135.0500030517578,135.5500030517578,131.27999877929688,132.52999877929688,131.73989868164062,38988300,GOOGL,-0.018223621110910804
2023-12-01,131.86000061035156,132.11000061035156,130.6699981689453,131.86000061035156,131.0738983154297,31442300,GOOGL,-0.005055445371738521
2023-12-04,129.8800048828125,130.02999877929688,127.9000015258789,129.27000427246094,128.4993438720703,36669900,GOOGL,-0.01964201672912247
2023-12-05,128.9499969482422,132.13999938964844,128.25,130.99000549316406,130.20909118652344,27384800,GOOGL,0.013305493647837174
2023-12-06,131.44000244140625,131.83999633789062,129.8800048828125,130.02000427246094,129.244873046875,23576200,GOOGL,-0.007405154439464101
2023-12-07,135.0399932861328,138.55999755859375,134.6999969482422,136.92999267578125,136.11367797851562,56767100,GOOGL,0.05314557895906713
2023-12-08,134.1999969482422,136.39999389648438,134.02999877929688,134.99000549316406,134.1852569580078,32260100,GOOGL,-0.014167730127691125
2023-12-11,132.3800048828125,133.33999633789062,131.36000061035156,133.2899932861328,132.49537658691406,31138000,GOOGL,-0.01259361536300807
2023-12-12,131.80999755859375,133.0,131.25999450683594,132.52000427246094,131.72998046875,29032800,GOOGL,-0.005776795351913222
2023-12-13,133.3800048828125,133.5,131.57000732421875,132.57000732421875,131.77967834472656,30104800,GOOGL,0.00037732455588379565
2023-12-14,133.3800048828125,133.72000122070312,129.69000244140625,131.94000244140625,131.15342712402344,38722400,GOOGL,-0.004752242950939345
2023-12-15,131.6199951171875,133.50999450683594,131.17999267578125,132.60000610351562,131.8094940185547,50847100,GOOGL,0.005002301424107403
2023-12-18,132.6300048828125,137.14999389648438,132.42999267578125,135.8000030517578,134.99041748046875,32258000,GOOGL,0.024132705889501116
2023-12-19,136.83999633789062,137.47000122070312,136.0800018310547,136.64999389648438,135.83534240722656,25476800,GOOGL,0.006259137154824623
2023-12-20,138.97000122070312,141.6999969482422,138.07000732421875,138.33999633789062,137.5152587890625,49107200,GOOGL,0.012367380291919083
2023-12-21,139.49000549316406,140.69000244140625,139.17999267578125,140.4199981689453,139.5828857421875,27488300,GOOGL,0.015035433613677096
2023-12-22,140.77000427246094,141.99000549316406,140.7100067138672,141.49000549316406,140.646484375,26532200,GOOGL,0.007620049410137275
2023-12-26,141.58999633789062,142.67999267578125,141.19000244140625,141.52000427246094,140.67633056640625,16780300,GOOGL,0.0002120204829472172
2023-12-27,141.58999633789062,142.0800018310547,139.88999938964844,140.3699951171875,139.53317260742188,19628600,GOOGL,-0.008126124367968446
2023-12-28,140.77999877929688,141.13999938964844,139.75,140.22999572753906,139.3939971923828,16045700,GOOGL,-0.000997359795671171
2023-12-29,139.6300048828125,140.36000061035156,138.77999877929688,139.69000244140625,138.8572235107422,18733000,GOOGL,-0.0038507687555092707
2024-01-02,138.5500030517578,139.4499969482422,136.47999572753906,138.1699981689453,137.34628295898438,23711200,GOOGL,-0.010881267419968088
2024-01-03,137.25,139.6300048828125,137.0800018310547,138.9199981689453,138.09182739257812,24212100,GOOGL,0.005428095895919194
2024-01-04,138.4199981689453,139.16000366210938,136.35000610351562,136.38999938964844,135.576904296875,27137700,GOOGL,-0.01821191198275185
2024-01-05,136.75,137.16000366210938,135.14999389648438,135.72999572753906,134.92083740234375,22513900,GOOGL,-0.004839091319473021
2024-01-08,136.2899932861328,139.00999450683594,136.25999450683594,138.83999633789062,138.01229858398438,21404000,GOOGL,0.022913141591741404
2024-01-09,138.5,141.49000549316406,138.14999389648438,140.9499969482422,140.10971069335938,24759600,GOOGL,0.015197354263943641
2024-01-10,141.0,143.0,140.91000366210938,142.27999877929688,141.43179321289062,21320200,GOOGL,0.00943598339731122
2024-01-11,143.49000549316406,145.22000122070312,140.63999938964844,142.0800018310547,141.2329864501953,24008700,GOOGL,-0.001405657506030944
2024-01-12,142.6699981689453,143.1999969482422,141.82000732421875,142.64999389648438,141.79959106445312,18785500,GOOGL,0.004011768426829487
2024-01-16,142.0,144.35000610351562,141.4499969482422,142.49000549316406,141.6405487060547,22670500,GOOGL,-0.0011215451115715869
2024-01-17,141.35000610351562,141.83999633789062,138.89999389648438,141.47000122070312,140.62661743164062,20968600,GOOGL,-0.007158426788816952
2024-01-18,142.0500030517578,144.2100067138672,141.99000549316406,143.47999572753906,142.62461853027344,25746400,GOOGL,0.01420792033287821
2024-01-19,144.74000549316406,146.4499969482422,144.3800048828125,146.3800048828125,145.50733947753906,34271900,GOOGL,0.020211940630249225
2024-01-22,147.10000610351562,148.38999938964844,145.83999633789062,145.99000549316406,145.11965942382812,32200400,GOOGL,-0.0026642941429101397
2024-01-23,145.88999938964844,147.17999267578125,145.5,147.0399932861328,146.1634063720703,21636100,GOOGL,0.007192189557235995
2024-01-24,148.5399932861328,149.85000610351562,148.10000610351562,148.6999969482422,147.81350708007812,25233500,GOOGL,0.011289470469976637
2024-01-25,150.07000732421875,153.0500030517578,149.5399932861328,151.8699951171875,150.96461486816406,29149100,GOOGL,0.02131807823808285
2024-01-26,151.10000610351562,152.5399932861328,151.00999450683594,152.19000244140625,151.28269958496094,26115500,GOOGL,0.0021071135478196723
2024-01-29,152.05999755859375,153.77999877929688,151.42999267578125,153.50999450683594,152.59483337402344,27784300,GOOGL,0.008673316540210196
2024-01-30,152.8000030517578,153.6199951171875,151.19000244140625,151.4600067138672,150.5570526123047,36331800,GOOGL,-0.01335409983926139
2024-01-31,143.6199951171875,144.0,139.8699951171875,140.10000610351562,139.26478576660156,71910000,GOOGL,-0.07500330190670379
2024-02-01,142.1199951171875,143.05999755859375,140.7899932861328,141.16000366210938,140.31846618652344,40466500,GOOGL,0.007566006512594647
2024-02-02,139.25999450683594,142.6199951171875,136.5,142.3800048828125,141.53118896484375,62499600,GOOGL,0.008642683402186657
2024-02-05,142.82000732421875,145.47000122070312,142.77999877929688,143.67999267578125,142.8234405517578,38505400,GOOGL,0.009130409807463602
2024-02-06,144.64999389648438,145.36000061035156,143.19000244140625,144.10000610351562,143.24095153808594,29128200,GOOGL,0.0029232561883696384
2024-02-07,144.75999450683594,145.6199951171875,143.92999267578125,145.5399932861328,144.67233276367188,25208900,GOOGL,0.009992971003642825
2024-02-08,145.8300018310547,146.3300018310547,145.10000610351562,145.91000366210938,145.04014587402344,22563800,GOOGL,0.0025423278345844125
2024-02-09,146.67999267578125,149.44000244140625,146.17999267578125,149.0,148.11172485351562,26829500,GOOGL,0.021177412516870886
2024-02-12,148.4199981689453,149.33999633789062,147.3699951171875,147.52999877929688,146.65048217773438,21564100,GOOGL,-0.009865780004718938
2024-02-13,144.9199981689453,146.6699981689453,143.69000244140625,145.13999938964844,144.2747344970703,27837700,GOOGL,-0.016200090892862007
2024-02-14,146.0800018310547,146.52000427246094,144.08999633789062,145.94000244140625,145.06996154785156,22704200,GOOGL,0.005511940575458452
2024-02-15,143.13999938964844,143.52000427246094,140.4600067138672,142.77000427246094,141.9188690185547,37590700,GOOGL,-0.02172124240040385
2024-02-16,142.99000549316406,143.19000244140625,140.13999938964844,140.52000427246094,139.68228149414062,31468900,GOOGL,-0.015759612892538133
2024-02-20,139.66000366210938,142.0800018310547,139.49000549316406,141.1199951171875,140.27870178222656,25144700,GOOGL,0.004269789542300506
2024-02-21,141.4499969482422,142.69000244140625,140.67999267578125,142.5500030517578,141.70016479492188,23223300,GOOGL,0.010133276530960966
2024-02-22,144.92999267578125,145.0,142.8000030517578,144.08999633789062,143.23098754882812,27191900,GOOGL,0.01080317960830679
2024-02-23,143.6699981689453,144.67999267578125,143.42999267578125,143.9600067138672,143.10179138183594,19493800,GOOGL,-0.000902141906635956
2024-02-26,142.13999938964844,142.44000244140625,137.38999938964844,137.57000732421875,136.7498779296875,53641800,GOOGL,-0.044387323504013865
2024-02-27,138.02000427246094,139.25,137.08999633789062,138.8800048828125,138.05206298828125,33099200,GOOGL,0.009522406693680097
2024-02-28,137.89999389648438,138.00999450683594,135.41000366210938,136.3800048828125,135.56695556640625,37328600,GOOGL,-0.018001151440839247
2024-02-29,137.27999877929688,138.86000061035156,136.39999389648438,138.4600067138672,137.63455200195312,42133000,GOOGL,0.015251516033028212
2024-03-01,138.42999267578125,138.8699951171875,136.9199981689453,137.13999938964844,136.32241821289062,31151100,GOOGL,-0.009533491695884355
2024-03-04,135.66000366210938,135.66000366210938,131.91000366210938,133.35000610351562,132.55502319335938,55999400,GOOGL,-0.027635943583202982
2024-03-05,131.8800048828125,133.24000549316406,130.6699981689453,132.6699981689453,131.8790740966797,40194800,GOOGL,-0.005099421848113295
2024-03-06,133.1199951171875,133.5800018310547,130.85000610351562,131.39999389648438,130.61663818359375,35318600,GOOGL,-0.00957265613920999
2024-03-07,132.7899932861328,134.94000244140625,131.61000061035156,134.3800048828125,133.57888793945312,37738200,GOOGL,0.022678927890025236
2024-03-08,134.2100067138672,138.08999633789062,134.0,135.41000366210938,134.60275268554688,39370400,GOOGL,0.007664821713580849
2024-03-11,136.1300048828125,139.10000610351562,136.1300048828125,137.6699981689453,136.84927368164062,32437800,GOOGL,0.01669001141507498
2024-03-12,137.02999877929688,139.3800048828125,137.02999877929688,138.5,137.67430114746094,27563400,GOOGL,0.006028923092133098
2024-03-13,139.0,141.08999633789062,138.99000549316406,139.7899932861328,138.95660400390625,23347200,GOOGL,0.009314030946807383
2024-03-14,141.19000244140625,143.58999633789062,140.4600067138672,143.10000610351562,142.2469024658203,42753400,GOOGL,0.02367846753241931
2024-03-15,142.5,143.17999267578125,140.02999877929688,141.17999267578125,140.33834838867188,49475400,GOOGL,-0.013417284038027777
2024-03-18,148.61000061035156,152.14999389648438,147.1699981689453,147.67999267578125,146.79959106445312,69273700,GOOGL,0.046040518042292256
2024-03-19,148.16000366210938,148.7899932861328,146.0800018310547,147.02999877929688,146.15345764160156,24070400,GOOGL,-0.00440136733965979
2024-03-20,148.0,148.86000061035156,146.74000549316406,148.74000549316406,147.85328674316406,21311500,GOOGL,0.011630325294595512
2024-03-21,149.47000122070312,150.3699951171875,146.89999389648438,147.60000610351562,146.7200927734375,24755600,GOOGL,-0.00766437641217399
2024-03-22,149.1199951171875,151.5800018310547,148.97999572753906,150.77000427246094,149.87118530273438,29211800,GOOGL,0.021476951476018913
2024-03-25,149.94000244140625,150.3800048828125,147.82000732421875,150.07000732421875,149.17535400390625,19229300,GOOGL,-0.0046428130822175895
2024-03-26,150.22000122070312,152.25999450683594,149.97999572753906,150.6699981689453,149.77175903320312,22149100,GOOGL,0.003998073002224212
2024-03-27,151.17999267578125,151.63999938964844,148.89999389648438,150.8699951171875,149.97056579589844,22879200,GOOGL,0.0013273840225174194
2024-03-28,150.85000610351562,151.42999267578125,150.1699981689453,150.92999267578125,150.03021240234375,24485400,GOOGL,0.0003976772090907854
2024-04-01,150.69000244140625,155.74000549316406,150.61000061035156,155.49000549316406,154.5630340576172,31730800,GOOGL,0.03021276776431292
2024-04-02,153.5,154.6999969482422,152.14999389648438,154.55999755859375,153.63858032226562,24586000,GOOGL,-0.005981142849796894
2024-04-03,153.60000610351562,155.0800018310547,152.72999572753906,154.9199981689453,153.9964141845703,24705000,GOOGL,0.0023291965323375408
2024-04-04,153.5,154.77000427246094,150.4499969482422,150.52999877929688,149.63259887695312,34724700,GOOGL,-0.028337202695167818
2024-04-05,150.02999877929688,153.4199981689453,149.60000610351562,152.5,151.59085083007812,23459200,GOOGL,0.013087100489461267
2024-04-08,152.77999877929688,155.27000427246094,152.61000061035156,154.85000610351562,153.92684936523438,20702000,GOOGL,0.015409876088626984
2024-04-09,156.08999633789062,158.55999755859375,155.19000244140625,156.60000610351562,155.66641235351562,31079500,GOOGL,0.011301258837730588
2024-04-10,156.2100067138672,156.61000061035156,154.67999267578125,156.13999938964844,155.20916748046875,22838600,GOOGL,-0.0029374629370264582
2024-04-11,156.91000366210938,159.67999267578125,156.4600067138672,159.41000366210938,158.4596710205078,27166400,GOOGL,0.020942771136437832
2024-04-12,157.9600067138672,160.22000122070312,157.13999938964844,157.72999572753906,156.78968811035156,25353700,GOOGL,-0.010538911586322475
2024-04-15,158.86000061035156,159.24000549316406,154.58999633789062,154.86000061035156,153.93679809570312,27136500,GOOGL,-0.018195620331754148
2024-04-16,154.19000244140625,155.64999389648438,153.42999267578125,154.39999389648438,153.47950744628906,20779500,GOOGL,-0.0029704682426330287
2024-04-17,155.6199951171875,157.0800018310547,154.5800018310547,155.47000122070312,154.54315185546875,21763100,GOOGL,0.006930099524071975
2024-04-18,155.33999633789062,156.94000244140625,154.6199951171875,156.00999450683594,155.07994079589844,19883000,GOOGL,0.0034732956962304495
2024-04-19,156.1999969482422,156.36000061035156,152.3000030517578,154.08999633789062,153.17137145996094,32615600,GOOGL,-0.0123068921001801
2024-04-22,154.30999755859375,157.63999938964844,154.05999755859375,156.27999877929688,155.3483123779297,26446200,GOOGL,0.014212489411733031
2024-04-23,156.9600067138672,158.97000122070312,156.27999877929688,158.25999450683594,157.31651306152344,21151600,GOOGL,0.012669540203511742
2024-04-24,157.49000549316406,159.57000732421875,157.1699981689453,159.1300048828125,158.1813507080078,22779100,GOOGL,0.005497348705765237
2024-04-25,151.3300018310547,156.49000549316406,150.8699951171875,156.0,155.0699920654297,57109700,GOOGL,-0.01966948272965563
2024-04-26,174.3699951171875,174.7100067138672,169.64999389648438,171.9499969482422,170.92489624023438,64665300,GOOGL,0.10224357018103958
2024-04-29,169.05999755859375,169.5500030517578,165.2100067138672,166.14999389648438,165.1594696044922,45610000,GOOGL,-0.033730754025565024
2024-04-30,165.61000061035156,168.10000610351562,162.60000610351562,162.77999877929688,161.8095703125,33562900,GOOGL,-0.020282848275559373
2024-05-01,164.3000030517578,167.1199951171875,163.08999633789062,163.86000061035156,162.88314819335938,33493200,GOOGL,0.00663473300868489
2024-05-02,164.7899932861328,166.72999572753906,163.88999938964844,166.6199951171875,165.62667846679688,24294500,GOOGL,0.016843613429484927
2024-05-03,167.55999755859375,167.9600067138672,163.0500030517578,167.24000549316406,166.2429962158203,34662400,GOOGL,0.003721104274072795
2024-05-06,167.4600067138672,168.13999938964844,166.02999877929688,168.10000610351562,167.0978546142578,21871300,GOOGL,0.005142313932695375
2024-05-07,168.5,171.75999450683594,168.38999938964844,171.25,170.22906494140625,28039700,GOOGL,0.01873880893582247
2024-05-08,169.0,170.14999389648438,168.74000549316406,169.3800048828125,168.3702392578125,19569100,GOOGL,-0.010919679516423364
2024-05-09,169.38999938964844,170.69000244140625,168.17999267578125,169.9600067138672,168.94676208496094,15346700,GOOGL,0.0034242638702011163
2024-05-10,168.02999877929688,169.85000610351562,166.19000244140625,168.64999389648438,167.64456176757812,29799900,GOOGL,-0.007707771038090505
2024-05-13,164.25999450683594,169.27999877929688,164.0,169.13999938964844,168.1316680908203,31327600,GOOGL,0.0029054581138308055
2024-05-14,169.77000427246094,171.25,168.8000030517578,170.33999633789062,169.3245086669922,25127100,GOOGL,0.007094696420553603
2024-05-15,170.6300048828125,172.64999389648438,170.50999450683594,172.50999450683594,171.48155212402344,26948400,GOOGL,0.012739216951964893
2024-05-16,173.2899932861328,175.1199951171875,172.69000244140625,174.17999267578125,173.14158630371094,27867900,GOOGL,0.009680587920250172
2024-05-17,174.17999267578125,176.27000427246094,173.69000244140625,176.05999755859375,175.01040649414062,24479300,GOOGL,0.010793460568757407
2024-05-20,176.19000244140625,178.77000427246094,176.0800018310547,176.9199981689453,175.86526489257812,22554400,GOOGL,0.004884701932733826
2024-05-21,176.89999389648438,178.14999389648438,175.80999755859375,177.85000610351562,176.7897491455078,16989400,GOOGL,0.005256658061245423
2024-05-22,176.63999938964844,177.14999389648438,175.2100067138672,176.3800048828125,175.32850646972656,17880000,GOOGL,-0.008265398764437104
2024-05-23,177.07000732421875,178.25,172.9499969482422,173.5500030517578,172.515380859375,21024900,GOOGL,-0.016044912987358995
2024-05-24,174.97999572753906,175.77000427246094,173.64999389648438,174.99000549316406,173.94677734375,16579400,GOOGL,0.00829733457842008
2024-05-28,174.4499969482422,177.27000427246094,174.3699951171875,176.39999389648438,175.34835815429688,20572200,GOOGL,0.00805753676815213
2024-05-29,175.42999267578125,176.83999633789062,174.72000122070312,175.89999389648438,174.8513641357422,23388700,GOOGL,-0.002834467218255199
2024-05-30,175.1999969482422,175.22000122070312,171.7899932861328,172.11000061035156,171.08395385742188,22931500,GOOGL,-0.021546295722802533
2024-05-31,171.86000061035156,173.05999755859375,169.44000244140625,172.5,171.47161865234375,37638900,GOOGL,0.002265989124777157
2024-06-03,172.5399932861328,174.52999877929688,171.16000366210938,173.1699981689453,172.13763427734375,27459100,GOOGL,0.003884047356204734
2024-06-04,173.27999877929688,173.85000610351562,171.88999938964844,173.7899932861328,172.75393676757812,26879600,GOOGL,0.0035802686593704447
2024-06-05,175.1999969482422,176.64999389648438,173.92999267578125,175.41000366210938,174.36427307128906,22068500,GOOGL,0.00932165509270333
2024-06-06,175.89999389648438,177.14999389648438,175.75,176.72999572753906,175.6763916015625,23251000,GOOGL,0.007525181220407351
2024-06-07,177.0500030517578,177.8699951171875,174.3000030517578,174.4600067138672,173.419921875,19661400,GOOGL,-0.012844390134946093
2024-06-10,174.97000122070312,177.05999755859375,172.75999450683594,175.00999450683594,174.16632080078125,23726700,GOOGL,0.003152515028104874
2024-06-11,176.22000122070312,176.83999633789062,173.77000427246094,176.6199951171875,175.7685546875,21540600,GOOGL,0.009199478092027924
2024-06-12,178.25,180.41000366210935,176.11000061035156,177.7899932861328,176.93292236328125,27864700,GOOGL,0.0066243811645958495
2024-06-13,176.11000061035156,176.74000549316406,174.8800048828125,175.16000366210938,174.31561279296875,20913300,GOOGL,-0.014792675197364824
2024-06-14,174.22000122070312,177.05999755859375,174.14999389648438,176.7899932861328,175.93772888183594,18063600,GOOGL,0.009305718143097108
2024-06-17,175.4600067138672,178.36000061035156,174.80999755859375,177.24000549316406,176.3855743408203,19618500,GOOGL,0.0025454619838289894
2024-06-18,177.13999938964844,177.38999938964844,174.10000610351562,175.08999633789062,174.24594116210938,21869900,GOOGL,-0.012130495873610037
2024-06-20,175.3699951171875,177.2899932861328,174.99000549316406,176.3000030517578,175.45010375976562,20160100,GOOGL,0.006910770113514042
2024-06-21,177.0,180.8500061035156,176.61000061035156,179.6300048828125,178.76405334472656,57759000,GOOGL,0.01888826870908833
2024-06-24,180.16000366210935,180.88999938964844,178.6699981689453,179.22000122070312,178.3560333251953,18298000,GOOGL,-0.0022824898455959808
2024-06-25,179.6199951171875,184.2899932861328,179.4199981689453,184.02999877929688,183.1428375244141,23130200,GOOGL,0.026838508681128692
2024-06-26,182.6300048828125,184.50999450683597,182.47999572753903,183.8800048828125,182.9935760498047,19839000,GOOGL,-0.0008150513366261825
2024-06-27,184.17999267578125,186.0500030517578,184.0200042724609,185.41000366210935,184.5162048339844,18848900,GOOGL,0.008320637038659706
2024-06-28,184.32000732421875,185.1300048828125,181.9600067138672,182.1499938964844,181.2718811035156,29156600,GOOGL,-0.017582706980395546
2024-07-01,183.02999877929688,183.8800048828125,181.3000030517578,182.9900054931641,182.10784912109372,16006100,GOOGL,0.0046116476795330374
2024-07-02,182.0500030517578,185.57000732421875,181.55999755859372,185.2400054931641,184.34701538085935,17372500,GOOGL,0.012295753497226114
2024-07-03,184.8500061035156,186.08999633789065,184.0,185.82000732421875,184.92420959472656,10242100,GOOGL,0.003131082994251244
2024-07-05,185.8600006103516,190.8600006103516,185.8000030517578,190.6000061035156,189.68118286132807,20967500,GOOGL,0.02572381116612865
2024-07-08,189.8999938964844,190.1699981689453,187.77999877929688,189.02999877929688,188.1187286376953,21035900,GOOGL,-0.008237184018588306
2024-07-09,190.30999755859372,191.3600006103516,188.72000122070312,188.97999572753903,188.0689697265625,15121400,GOOGL,-0.0002645244251217038
2024-07-10,189.1499938964844,191.75,189.02999877929688,191.17999267578125,190.25836181640625,15952500,GOOGL,0.011641427653612979
2024-07-11,189.8500061035156,190.8600006103516,185.0800018310547,185.57000732421875,184.6754302978516,25625800,GOOGL,-0.029343998150875406
2024-07-12,185.0800018310547,187.1100006103516,184.4900054931641,185.07000732421875,184.1778259277344,22898400,GOOGL,-0.002694400928305307
2024-07-15,184.9199981689453,188.2400054931641,184.9199981689453,186.52999877929688,185.6307678222656,16474000,GOOGL,0.007888860416590315
2024-07-16,187.3600006103516,188.67999267578125,183.3699951171875,183.9199981689453,183.0333709716797,18290700,GOOGL,-0.013992390647253106
2024-07-17,182.97000122070312,183.5500030517578,179.89999389648438,181.0200042724609,180.1473388671875,20734100,GOOGL,-0.015767692069138306
2024-07-18,181.92999267578125,182.5,176.47000122070312,177.69000244140625,176.83338928222656,25315700,GOOGL,-0.018395767055902512
2024-07-19,178.8800048828125,180.2899932861328,177.1300048828125,177.66000366210938,176.8035430908203,18881900,GOOGL,-0.00016882648930549582
2024-07-22,180.58999633789065,182.6999969482422,180.22999572753903,181.6699981689453,180.7942047119141,24100300,GOOGL,0.02257117203747505
2024-07-23,182.0500030517578,183.6100006103516,181.5399932861328,181.7899932861328,180.9136199951172,36352700,GOOGL,0.0006605114680295898
2024-07-24,173.60000610351562,176.19000244140625,171.82000732421875,172.6300048828125,171.7978057861328,49585200,GOOGL,-0.050387748179861136
2024-07-25,172.52000427246094,173.4199981689453,167.19000244140625,167.27999877929688,166.47357177734375,44852000,GOOGL,-0.030991171593532707
2024-07-26,167.14999389648438,168.08999633789062,164.05999755859375,167.0,166.19493103027344,41336900,GOOGL,-0.001673832982664547
2024-07-29,168.8300018310547,170.42999267578125,167.99000549316406,169.52999877929688,168.71273803710938,20293800,GOOGL,0.015149693289202792
2024-07-30,170.24000549316406,171.22999572753906,168.44000244140625,170.2899932861328,169.4690704345703,18959700,GOOGL,0.0044829499929706085
2024-07-31,173.24000549316406,174.25,170.00999450683594,171.5399932861328,170.71302795410156,25729100,GOOGL,0.007340419574153545
2024-08-01,170.25,174.0500030517578,168.8800048828125,170.75999450683594,169.9368133544922,24531400,GOOGL,-0.004547037482949046
2024-08-02,166.44000244140625,168.50999450683594,164.6699981689453,166.66000366210938,165.85658264160156,29130100,GOOGL,-0.024010254020958244
2024-08-05,155.5,164.42999267578125,154.92999267578125,159.25,158.4822998046875,53630700,GOOGL,-0.04446179946769113
2024-08-06,159.3300018310547,160.57000732421875,156.41000366210938,158.2899932861328,157.52691650390625,49004600,GOOGL,-0.006028299616120503
2024-08-07,161.25,162.97999572753906,158.47000122070312,158.94000244140625,158.17379760742188,25138600,GOOGL,0.004106445023965843
2024-08-08,160.50999450683594,163.69000244140625,160.2100067138672,162.02999877929688,161.24888610839844,25578800,GOOGL,0.019441275263788693
2024-08-09,160.00999450683594,163.7899932861328,159.05999755859375,163.6699981689453,162.8809814453125,28602300,GOOGL,0.010121578732357417
2024-08-12,164.35000610351562,164.89999389648438,161.83999633789062,162.2899932861328,161.50762939453125,15895300,GOOGL,-0.008431630098681975
2024-08-13,163.41000366210938,164.72999572753906,162.97000122070312,164.16000366210938,163.36863708496094,18551700,GOOGL,0.011522647441851497
2024-08-14,162.39999389648438,163.22000122070312,157.7100067138672,160.3699951171875,159.5968780517578,40591100,GOOGL,-0.02308728350617517
2024-08-15,160.5,161.63999938964844,159.61000061035156,161.3000030517578,160.5224151611328,31524300,GOOGL,0.005799139258504837
2024-08-16,161.47000122070312,165.05999755859375,161.1300048828125,162.9600067138672,162.17440795898438,24208600,GOOGL,0.010291405026053857
2024-08-19,165.27999877929688,166.69000244140625,164.25999450683594,166.6699981689453,165.86651611328125,22416200,GOOGL,0.022766269650395188
2024-08-20,166.89999389648438,168.63999938964844,166.82000732421875,167.17999267578125,166.3740692138672,18341500,GOOGL,0.0030599058765152787
2024-08-21,165.14999389648438,166.85000610351562,164.6699981689453,165.85000610351562,165.05047607421875,22902000,GOOGL,-0.007955417098533535
2024-08-22,167.25999450683594,167.58999633789062,163.30999755859375,163.8000030517578,163.01036071777344,22493300,GOOGL,-0.012360584723031587
2024-08-23,164.72000122070312,166.17999267578125,163.8300018310547,165.6199951171875,164.8215789794922,13955700,GOOGL,0.011111062463500687
2024-08-26,166.3800048828125,167.5500030517578,164.4600067138672,166.16000366210938,165.35897827148438,14190400,GOOGL,0.0032605274776138504
2024-08-27,165.83999633789062,166.44000244140625,164.4600067138672,164.67999267578125,163.88612365722656,11821900,GOOGL,-0.008907143438307563
2024-08-28,165.0399932861328,165.60000610351562,161.52999877929688,162.85000610351562,162.06494140625,16407400,GOOGL,-0.011112379485396673
2024-08-29,164.30999755859375,165.97000122070312,160.25,161.77999877929688,161.00010681152344,19699800,GOOGL,-0.006570508345812409
2024-08-30,162.6199951171875,163.66000366210938,161.69000244140625,163.3800048828125,162.59239196777344,22123800,GOOGL,0.009890011840699708
2024-09-03,161.72000122070312,161.85000610351562,156.47999572753906,157.36000061035156,156.60140991210938,38945300,GOOGL,-0.03684664030203022
2024-09-04,156.66000366210938,159.0,155.9600067138672,156.4499969482422,155.69580078125,19353800,GOOGL,-0.005782941399210428
2024-09-05,156.3000030517578,159.4499969482422,155.97999572753906,157.24000549316406,156.4819793701172,18688700,GOOGL,0.00504959130924898
2024-09-06,157.3000030517578,157.8300018310547,150.5500030517578,150.9199981689453,150.19244384765625,37912100,GOOGL,-0.04019338020497276
2024-09-09,152.50999450683594,153.39999389648438,147.22000122070312,148.7100067138672,148.18948364257812,39260500,GOOGL,-0.014643463304340743
2024-09-10,150.4499969482422,151.27000427246094,148.33999633789062,148.66000366210938,148.13966369628906,31118800,GOOGL,-0.0003362453735479276
2024-09-11,149.9199981689453,151.5,147.52000427246094,151.16000366210938,150.6309051513672,29607700,GOOGL,0.01681689720445778
2024-09-12,153.8000030517578,154.82000732421875,152.64999389648438,154.69000244140625,154.1485595703125,29621500,GOOGL,0.023352730178463954
2024-09-13,155.42999267578125,158.3800048828125,155.2100067138672,157.4600067138672,156.90887451171875,29591200,GOOGL,0.017906808641432237
2024-09-16,157.30999755859375,158.25,156.60000610351562,158.05999755859375,157.5067596435547,18379800,GOOGL,0.0038104332474522273
2024-09-17,159.02000427246094,160.5500030517578,158.3800048828125,159.32000732421875,158.76235961914062,20715600,GOOGL,0.007971718240460612
2024-09-18,159.86000061035156,160.5,158.60000610351562,159.80999755859375,159.25064086914062,23677300,GOOGL,0.003075509740455118
2024-09-19,163.7100067138672,163.7899932861328,161.33999633789062,162.13999938964844,161.57247924804688,26587700,GOOGL,0.01457982520899792
2024-09-20,163.5,163.72999572753906,162.05999755859375,163.58999633789062,163.0174102783203,40896400,GOOGL,0.008942870073396447
2024-09-23,164.35000610351562,165.49000549316406,161.6699981689453,161.85000610351562,161.2834930419922,24150900,GOOGL,-0.010636287507343023
2024-09-24,163.02999877929688,163.22000122070312,160.69000244140625,162.2899932861328,161.72193908691406,23332100,GOOGL,0.002718487278497772
2024-09-25,161.47000122070312,162.80999755859375,161.3000030517578,161.49000549316406,160.9247589111328,18869200,GOOGL,-0.004929372272252763
2024-09-26,163.63999938964844,164.0800018310547,162.27999877929688,162.72999572753906,162.160400390625,20319300,GOOGL,0.007678433291201436
2024-09-27,162.80999755859375,165.6999969482422,162.6300048828125,163.9499969482422,163.3761444091797,21101300,GOOGL,0.007497088752744796
2024-09-30,163.32000732421875,166.14999389648438,163.25999450683594,165.85000610351562,165.26950073242188,20413900,GOOGL,0.011588955112169064
2024-10-01,167.69000244140625,169.16000366210938,164.5800018310547,166.99000549316406,166.405517578125,28338100,GOOGL,0.0068736771039785705
2024-10-02,166.4199981689453,167.52000427246094,164.72999572753906,165.86000061035156,165.2794647216797,17760200,GOOGL,-0.006766901285351179
2024-10-03,164.41000366210938,166.63999938964844,163.9199981689453,165.86000061035156,165.2794647216797,15073100,GOOGL,0.0
2024-10-04,168.05999755859375,168.22999572753906,165.47999572753906,167.05999755859375,166.4752655029297,19047400,GOOGL,0.007234999058400415
